dataset,rid,dimA_overall,dimB_total3,client_valence_nec,client_valence_emo_std,client_valence_happy_ending,client_n_tokens,counselor_n_tokens,counselor_valence_emo_mean,client_dominance_nec,client_arousal_emo_std,total_tokens,log_tokens
cactus,cactus_136,3.1,4.564814814814814,0.089839131393298,0.1395687476851267,1.0,373,472,0.2080102694641571,0.0462075892857142,0.0850249238232879,845,6.740519359606223
cactus,cactus_137,3.3833333333333333,4.685185185185184,0.11926016285302,0.1294903089240235,1.0,396,390,0.2055547869016373,0.0558335497835498,0.0880948041213551,786,6.668228248417403
cactus,cactus_138,3.0666666666666664,4.064814814814814,0.0565344726062467,0.1304720998650327,1.0,320,406,0.1321376464355683,0.1236815348182283,0.1352975763469364,726,6.588926477533519
cactus,cactus_139,3.1166666666666667,4.648148148148148,0.0978807510927076,0.1243699867616679,1.0,356,411,0.1914393824528153,0.0495681792040487,0.1206328485094914,767,6.643789733147672
cactus,cactus_14,3.65,4.203703703703703,-0.0313481510552939,0.148780551954736,0.0,466,434,0.1990392521008403,-0.0570186769579626,0.1028236654076898,900,6.803505257608338
cactus,cactus_140,3.6833333333333336,4.666666666666667,0.2468420785613823,0.1679251098588151,1.0,405,398,0.1329387338311502,0.1003952682338758,0.1211900260123571,803,6.6895992691789665
cactus,cactus_141,3.6166666666666663,4.166666666666667,0.0094540389215046,0.1296129354820947,1.0,376,417,0.1825421889589169,0.0522309143292019,0.116331593408798,793,6.677083461247136
cactus,cactus_142,3.8,4.185185185185186,0.0060258425744727,0.1177023718293955,1.0,378,432,0.1827794157379264,-7.283105022831693e-05,0.1025245558331389,810,6.698268054115413
cactus,cactus_143,3.25,4.222222222222222,0.0377849149659863,0.1237752345334579,1.0,361,436,0.1584214360060964,0.0014229138321995,0.1181001550450584,797,6.682108597449809
cactus,cactus_144,3.766666666666667,4.138888888888889,-0.0364397557997558,0.127606791625134,0.0,338,369,0.1633888205467372,-0.0884297619047619,0.0940247157399523,707,6.56244409369372
cactus,cactus_145,3.6833333333333336,4.342592592592593,0.0455478466386555,0.1246842579074146,1.0,350,394,0.1773004834054834,0.0268506886087768,0.1054405703013065,744,6.61338421837956
cactus,cactus_146,3.8166666666666655,4.675925925925926,0.0204051960784313,0.1318728448289824,1.0,436,552,0.1642025278435499,-0.0248970821661998,0.090318823669935,988,6.8966943316227125
cactus,cactus_147,3.466666666666667,4.731481481481481,0.1109438767636684,0.1510655746333337,1.0,370,439,0.177407799926172,0.0345185074955908,0.1044066500790558,809,6.697034247666484
cactus,cactus_148,3.2,3.925925925925926,0.1076117767537122,0.1713819931709455,1.0,323,408,0.1828763187731232,0.110626900921659,0.1013678019551751,731,6.595780513961311
cactus,cactus_149,2.983333333333333,3.7129629629629632,-0.0355272628495842,0.0981149009281875,0.0,429,482,0.1880717515688446,0.034162996031746,0.0969952161858269,911,6.815639990074331
cactus,cactus_15,3.233333333333333,3.907407407407407,-0.0302799049464747,0.1231850595094792,0.0,440,524,0.1839941655108645,0.0321069859726836,0.1014534699508045,964,6.872128101338986
cactus,cactus_150,3.45,4.277777777777779,0.0305574108431251,0.1378119812439844,1.0,397,381,0.1611324436763953,-0.0272488610595753,0.1288937172316205,778,6.658011045870748
cactus,cactus_151,3.3666666666666667,4.6759259259259265,0.0644879761904761,0.1160922163849977,1.0,363,473,0.2442620723864258,0.0196106972789115,0.1309565323186637,836,6.729824070489475
cactus,cactus_152,3.3666666666666667,4.018518518518518,0.1444454525954525,0.1462500378469046,1.0,382,438,0.1509197829947829,0.1088317406692406,0.1228512343854852,820,6.710523109452428
cactus,cactus_153,3.3833333333333333,4.37962962962963,0.0127922910830999,0.1378151160445664,1.0,349,401,0.1736940962099125,-0.0163225140056022,0.1099647047980183,750,6.621405651764134
cactus,cactus_154,3.333333333333333,4.490740740740741,0.0585171428571428,0.1305562292875292,1.0,309,456,0.2024977637512872,-0.0524529232804232,0.1073890484565069,765,6.641182169740591
cactus,cactus_155,3.4,4.018518518518518,0.0614699701092557,0.1311298105451193,1.0,398,418,0.1841444813133077,0.0348395124716553,0.1037893117030533,816,6.705639094860003
cactus,cactus_156,3.483333333333333,4.129629629629629,0.0814695004668534,0.1274293067178934,1.0,434,441,0.1726021154835391,0.0584855742296918,0.1156361975692235,875,6.775366090936392
cactus,cactus_157,3.6166666666666663,4.3240740740740735,-0.0552284798534798,0.1246450860535292,0.0,402,470,0.1772219243879764,-0.1197439916564916,0.1116819877164328,872,6.771935555839602
cactus,cactus_158,3.15,4.194444444444445,-0.0645747853239657,0.1265330552272663,0.0,318,406,0.1815757716604693,-0.0452707975539942,0.1092081337606916,724,6.586171654854675
cactus,cactus_159,3.033333333333333,4.12962962962963,0.0650817557104141,0.1645840335900921,1.0,419,448,0.1920401896445746,0.0295354142469996,0.0870433794817503,867,6.7661917146603505
cactus,cactus_16,3.133333333333333,4.462962962962963,0.0226736205593348,0.1440329764182749,1.0,431,416,0.1866439247689248,-0.0303269179894179,0.0987466337870697,847,6.742880635791903
cactus,cactus_160,3.65,3.592592592592593,-0.0605772765246449,0.1319616999288468,0.0,297,435,0.1534386271331694,-0.1112219507101086,0.0889141132913589,732,6.597145701886651
cactus,cactus_161,3.4000000000000004,4.12962962962963,0.0367886578259996,0.1293430276744104,1.0,405,433,0.1592811854222821,0.0682166114124974,0.1027393441039452,838,6.732210706467206
cactus,cactus_162,3.4333333333333336,3.675925925925926,-0.0044184848484848,0.1230445222451703,0.0,288,450,0.2030942014901199,0.0241602813852813,0.096041276847643,738,6.6052979209482015
cactus,cactus_163,3.7,4.351851851851852,0.0339125457875457,0.1299293944976521,1.0,334,392,0.2064068061254092,0.0109769841269841,0.1095182597873756,726,6.588926477533519
cactus,cactus_164,3.4333333333333336,4.231481481481481,0.0331050073099414,0.1301079932794588,1.0,392,358,0.1913915927593578,0.0569371083959899,0.1105601228209675,750,6.621405651764134
cactus,cactus_165,3.883333333333333,4.731481481481481,0.049868699056199,0.124338019538074,1.0,380,496,0.1984530499331834,-0.0688635778635778,0.1192949098569689,876,6.776506992372183
cactus,cactus_166,3.4166666666666665,4.203703703703703,-0.053144043109668,0.1550740769623388,0.0,451,557,0.1374569574788552,-0.0875655979437229,0.1132553717633369,1008,6.9167150203536085
cactus,cactus_167,3.5499999999999994,4.5740740740740735,0.1133583333333333,0.1560855068456675,1.0,416,466,0.1637067712132263,0.0835439594356261,0.1253407249266578,882,6.78332520060396
cactus,cactus_168,3.4333333333333336,4.453703703703703,0.1497979901051329,0.1949419248682977,1.0,396,441,0.1855981922398589,0.0044896361574933,0.1171409397263175,837,6.731018100482083
cactus,cactus_169,3.3666666666666667,4.12037037037037,0.0131070310753409,0.1374563098095272,1.0,365,393,0.1530781983713624,-0.0375786776212832,0.07858902326673,758,6.63200177739563
cactus,cactus_17,3.4666666666666663,4.648148148148148,0.1369651687905209,0.1363469235391153,1.0,364,492,0.1707789986526011,0.0961650458305388,0.0888021694682251,856,6.75343791859778
cactus,cactus_170,3.6,4.222222222222222,0.0494466343327454,0.1495094431581651,1.0,414,466,0.1536787025459345,0.0663857191847932,0.1026435911722836,880,6.78105762593618
cactus,cactus_171,3.733333333333333,4.518518518518518,-0.0054728306878307,0.1586940964217825,0.0,309,371,0.1501932243707796,-0.0118568386243386,0.1250069696508176,680,6.523562306149512
cactus,cactus_172,3.116666666666667,4.398148148148148,0.0574811263318112,0.139897198760015,1.0,377,422,0.1852707521426649,0.0977445477277669,0.1223100777941771,799,6.684611727667927
cactus,cactus_173,3.6,4.601851851851852,0.1223365444862155,0.1423029108826938,1.0,393,434,0.20604416713352,0.0401972901002506,0.0804035187136796,827,6.71901315438526
cactus,cactus_174,3.483333333333333,4.583333333333333,-0.0204124352548037,0.1509322697389679,0.0,488,545,0.1688955742122719,0.0037554636591478,0.094628075931551,1033,6.9411900550683745
cactus,cactus_175,3.583333333333333,4.157407407407407,-0.041885877085877,0.1382299227402227,0.0,401,391,0.173155358181667,-0.0441043142043142,0.1357977740835212,792,6.675823221634848
cactus,cactus_176,3.5666666666666664,4.851851851851852,0.0656938912938913,0.1316190872884924,1.0,341,391,0.1820600089337655,0.069445670995671,0.128337323257789,732,6.597145701886651
cactus,cactus_177,3.483333333333333,4.6759259259259265,0.2306339117567931,0.1529578577049853,1.0,307,447,0.1930710235920852,0.0998867567931127,0.1137811622065395,754,6.626717749249025
cactus,cactus_178,3.2,4.722222222222222,0.0636341478696742,0.152241923991901,1.0,390,472,0.1844057741094998,-0.013613909774436,0.1268563924213782,862,6.760414691083428
cactus,cactus_179,2.983333333333333,4.222222222222222,0.096732332886206,0.136101331755674,1.0,367,433,0.1874886277702905,0.0510994746255309,0.0939390958877811,800,6.68586094706836
cactus,cactus_18,3.4333333333333336,4.75,0.0486700120554551,0.1177823996782518,1.0,404,468,0.2120272504063353,0.036679937713482,0.0951683870053821,872,6.771935555839602
cactus,cactus_180,3.016666666666667,3.6481481481481484,-0.0041600590623846,0.1386781668257163,0.0,443,448,0.1500527280616118,-0.0484118309339239,0.1037921073468817,891,6.79346613258001
cactus,cactus_181,3.033333333333333,4.5092592592592595,-0.0886391717325227,0.1269987313720947,0.0,482,511,0.1860811460507177,-0.1028660249915569,0.1162219776183026,993,6.901737206656574
cactus,cactus_182,3.5333333333333337,4.425925925925925,0.032744307760141,0.1140647180118146,1.0,462,497,0.2186923342766068,-0.0398920326278659,0.0953076764681435,959,6.866933284461882
cactus,cactus_183,3.783333333333333,4.2407407407407405,-0.0010392283419391,0.1309516791606542,0.0,424,534,0.1544013340891912,-0.0408759083954867,0.0984378866123904,958,6.8658910748834385
cactus,cactus_184,3.083333333333333,3.6481481481481484,0.1983275998905309,0.1545238194242941,1.0,303,446,0.1356851258581235,0.043308470169677,0.1329493282861647,749,6.620073206530356
cactus,cactus_185,2.833333333333333,3.972222222222222,-0.1157250136836344,0.1433223307863654,0.0,302,442,0.171514074012977,-0.1310778051450465,0.1025795715449265,744,6.61338421837956
cactus,cactus_186,2.583333333333333,3.7777777777777772,0.0994602873977874,0.1446000925907682,1.0,342,332,0.1250597682932822,0.1236074434824434,0.1249197906377613,674,6.51471269087253
cactus,cactus_187,3.533333333333333,4.092592592592593,-0.0073308183183183,0.1494870259881569,0.0,381,452,0.1823053665484252,-0.0413370280995281,0.0956838459270892,833,6.726233402358747
cactus,cactus_188,3.633333333333333,4.4259259259259265,0.0850153185475103,0.1470598580583518,1.0,376,423,0.1970489063338701,-0.0270392150467492,0.1109615777245807,799,6.684611727667927
cactus,cactus_189,3.0,4.287037037037037,0.0269734616220917,0.143628389981909,1.0,378,428,0.1491694425502898,-0.030051358991085,0.1161614418420776,806,6.693323668269949
cactus,cactus_19,2.8666666666666667,4.87037037037037,0.239371544973545,0.1452285887785457,1.0,386,451,0.1848589968038497,0.0400790264550264,0.1100316685570693,837,6.731018100482083
cactus,cactus_190,3.3166666666666664,4.203703703703703,0.0460958623149634,0.1482990333294733,1.0,456,466,0.1456203475044284,0.0577640449438202,0.1031019415130101,922,6.827629234502852
cactus,cactus_191,3.2166666666666663,4.453703703703703,-0.0235639525769155,0.1196764161617086,0.0,414,403,0.1720412144468616,-0.0310024887321183,0.0967057947135183,817,6.706862336602747
cactus,cactus_192,3.466666666666667,4.268518518518519,0.1000101484420929,0.1451839291927973,1.0,283,456,0.1939858696424133,0.1576977366255144,0.1213560126274074,739,6.606650186198215
cactus,cactus_193,2.766666666666666,4.138888888888889,0.0010396214896214,0.1544625697199337,1.0,468,557,0.1918477508399954,0.0231816064887493,0.0928632353891826,1025,6.933423025730715
cactus,cactus_194,3.233333333333333,4.777777777777778,0.0597375767195767,0.1442449447982599,1.0,384,440,0.1774203439767245,0.0082661957671957,0.1218369436995009,824,6.715383386334681
cactus,cactus_195,3.216666666666667,3.7870370370370368,0.0619126612103174,0.132503824914755,1.0,333,490,0.1597704195954196,0.1073350880456349,0.1176986978727812,823,6.714170529909472
cactus,cactus_196,3.6,4.055555555555555,0.0231035595238094,0.1462766625160313,1.0,509,424,0.1434369066743163,-0.0112576507936507,0.1367351969754533,933,6.839476438228843
cactus,cactus_197,3.6666666666666665,4.166666666666667,0.0295760779436152,0.1430500829456151,1.0,347,479,0.1701106121242823,0.0008786602700781,0.1057127175209944,826,6.717804695023691
cactus,cactus_198,3.366666666666667,3.972222222222222,0.0225103948896631,0.1175602629530254,1.0,419,400,0.1725747614988024,-0.0189801974448315,0.1047500069381763,819,6.709304340258298
cactus,cactus_199,3.85,4.638888888888888,0.1234289321789322,0.1591501551353073,1.0,341,385,0.1652582858409321,0.0626369528619528,0.0996470893965373,726,6.588926477533519
cactus,cactus_2,3.5,4.148148148148149,0.0592353854875283,0.1343620947215631,1.0,362,471,0.1840854566068852,-0.0107896088435374,0.1331689009991477,833,6.726233402358747
cactus,cactus_20,3.733333333333333,4.0740740740740735,0.0396856034080298,0.1307894265069415,1.0,353,373,0.1938923720129077,0.0915175420168067,0.1033060715760608,726,6.588926477533519
cactus,cactus_21,3.016666666666667,3.9166666666666665,-0.0982643037518037,0.1498435122837792,0.0,339,408,0.1920643155507817,-0.0095944865319865,0.0941521213460092,747,6.617402977974478
cactus,cactus_22,3.0666666666666664,3.814814814814815,-0.1007608230050011,0.1133926111661874,0.0,374,540,0.1903190401458763,-0.0806506631876495,0.1107094025192542,914,6.818924065275521
cactus,cactus_23,3.266666666666667,4.407407407407407,0.0538691553287982,0.154913885253775,1.0,362,502,0.2034099174152419,0.0344172505668934,0.1052949944579148,864,6.762729506931879
cactus,cactus_24,3.6666666666666665,4.5092592592592595,0.0474528170242455,0.1367150930998307,1.0,466,426,0.1423970461725857,-0.0264187990580847,0.1298617818165429,892,6.794586580876499
cactus,cactus_25,3.65,4.5740740740740735,-0.0001366625438053,0.1309256230915196,0.0,396,496,0.1926764324826439,-0.0423904298082869,0.0936913714034384,892,6.794586580876499
cactus,cactus_26,3.4500000000000006,3.981481481481481,0.0602602809106098,0.1486821697541716,1.0,393,442,0.1647065141684079,-0.0277393379281537,0.111344008332495,835,6.728628613084702
cactus,cactus_27,3.483333333333333,4.564814814814815,0.100385551206784,0.140359381663995,1.0,378,483,0.1674804559306141,-0.0018557403783431,0.1182192447726133,861,6.759255270663693
cactus,cactus_28,3.6833333333333336,4.185185185185186,0.0838969971570718,0.1599100634905096,1.0,345,486,0.1542658072942664,-0.0243180348258706,0.128587480765832,831,6.723832440821209
cactus,cactus_29,3.716666666666667,4.2592592592592595,0.1150661528286528,0.1358692117093408,1.0,401,437,0.1679484247515205,0.0645267958892958,0.1240951877951453,838,6.732210706467206
cactus,cactus_3,3.2,4.0092592592592595,-0.0466048701298701,0.1437112594617429,0.0,284,302,0.1668404829622406,-0.1103309884559884,0.0920465381441251,586,6.375024819828097
cactus,cactus_30,2.983333333333334,4.527777777777778,0.121191357511997,0.1449018759531223,1.0,441,471,0.1913746100460386,0.0784128137689184,0.1068059338860037,912,6.816735880594968
cactus,cactus_31,2.95,4.62962962962963,-0.0606271164021164,0.1496132552887354,0.0,354,320,0.178697089521768,-0.015611387163561,0.1010008345765432,674,6.51471269087253
cactus,cactus_32,3.233333333333333,3.842592592592593,0.2128608868184955,0.1542921138595574,1.0,356,497,0.1318094059003383,0.092666108810674,0.101546506319593,853,6.74993119378857
cactus,cactus_33,3.583333333333333,4.694444444444445,0.1028876627429998,0.1634069478127157,1.0,458,459,0.2047191543209876,-0.0160862225789192,0.1166311650898889,917,6.822197390620491
cactus,cactus_34,3.733333333333333,4.694444444444445,0.0169872619047619,0.1518510668413568,1.0,409,490,0.1995681071181071,-0.0826033333333333,0.1133926043201454,899,6.802394763324311
cactus,cactus_35,3.5,4.796296296296297,0.0980994338624338,0.1251830030818566,1.0,388,393,0.1989334346064815,0.1067652275132275,0.1196291863026396,781,6.661854740545311
cactus,cactus_36,3.2999999999999994,4.5740740740740735,0.1640199145299145,0.1677310300938468,1.0,334,392,0.1975519913796676,0.003389072039072,0.1091983498412539,726,6.588926477533519
cactus,cactus_37,3.35,4.648148148148148,-0.017652207001522,0.1714720557384131,0.0,378,421,0.1923079548081368,-0.0234618667101543,0.1307734320467948,799,6.684611727667927
cactus,cactus_38,3.4333333333333336,4.064814814814814,0.046865671641791,0.1265755986018334,1.0,346,358,0.1505664040114613,0.1312437574034589,0.1164970326720976,704,6.558197802812269
cactus,cactus_39,3.233333333333333,4.7407407407407405,0.197182383188017,0.1715925798613434,1.0,364,414,0.1737890819126004,0.0624728034875922,0.1204774080699618,778,6.658011045870748
cactus,cactus_4,3.516666666666667,3.5833333333333335,-0.0438145954316686,0.1101209419456356,0.0,420,510,0.1666219869784241,-0.0464316492450638,0.1025664405402854,930,6.836259277277067
cactus,cactus_40,3.6666666666666665,4.0740740740740735,0.0214258258258258,0.1227703882460392,1.0,383,491,0.1581658894816571,0.0024284749034749,0.1100652397681371,874,6.774223886357614
