dataset,iid,provenance,counselor_words,dimA_overall,dimB_total3,client_valence_nec,client_valence_happy_ending,client_valence_emo_std,counselor_valence_emo_mean,valence_variability_ratio,client_n_tokens,counselor_n_tokens,total_tokens
cactus,cactus_147,fully-synthetic,llm,3.466666666666667,4.731481481481481,0.11094387676366843,1.0,0.1510655746333337,0.177407799926172,1.2835,370.0,439.0,809.0
cactus,cactus_148,fully-synthetic,llm,3.1999999999999997,3.925925925925926,0.10761177675371221,1.0,0.17138199317094555,0.18287631877312324,1.2908,323.0,408.0,731.0
cactus,cactus_149,fully-synthetic,llm,2.983333333333333,3.7129629629629632,-0.035527262849584296,0.0,0.09811490092818753,0.18807175156884462,0.9443,429.0,482.0,911.0
cactus,cactus_15,fully-synthetic,llm,3.233333333333333,3.907407407407408,-0.0302799049464747,0.0,0.12318505950947924,0.18399416551086456,1.2555,440.0,524.0,964.0
cactus,cactus_150,fully-synthetic,llm,3.4499999999999997,4.277777777777779,0.03055741084312516,1.0,0.13781198124398447,0.1611324436763953,1.0605,397.0,381.0,778.0
cactus,cactus_151,fully-synthetic,llm,3.3666666666666667,4.675925925925926,0.06448797619047619,1.0,0.11609221638499778,0.2442620723864258,0.9128,363.0,473.0,836.0
cactus,cactus_152,fully-synthetic,llm,3.3666666666666667,4.018518518518518,0.14444545259545258,1.0,0.1462500378469046,0.15091978299478298,1.1464,382.0,438.0,820.0
cactus,cactus_153,fully-synthetic,llm,3.3833333333333333,4.37962962962963,0.012792291083099927,1.0,0.13781511604456642,0.17369409620991252,1.3764,349.0,401.0,750.0
cactus,cactus_154,fully-synthetic,llm,3.3333333333333335,4.4907407407407405,0.05851714285714285,1.0,0.1305562292875292,0.20249776375128722,1.1616,309.0,456.0,765.0
cactus,cactus_155,fully-synthetic,llm,3.4,4.018518518518518,0.061469970109255784,1.0,0.1311298105451193,0.1841444813133077,1.33,398.0,418.0,816.0
cactus,cactus_156,fully-synthetic,llm,3.483333333333333,4.12962962962963,0.08146950046685342,1.0,0.12742930671789343,0.17260211548353913,1.2798,434.0,441.0,875.0
cactus,cactus_157,fully-synthetic,llm,3.6166666666666667,4.3240740740740735,-0.055228479853479895,0.0,0.1246450860535292,0.17722192438797646,0.9068,402.0,470.0,872.0
cactus,cactus_158,fully-synthetic,llm,3.15,4.194444444444445,-0.06457478532396574,0.0,0.12653305522726635,0.18157577166046937,1.0586,318.0,406.0,724.0
cactus,cactus_159,fully-synthetic,llm,3.033333333333333,4.12962962962963,0.06508175571041419,1.0,0.1645840335900921,0.19204018964457464,1.5415,419.0,448.0,867.0
cactus,cactus_16,fully-synthetic,llm,3.133333333333333,4.462962962962963,0.022673620559334834,1.0,0.14403297641827495,0.1866439247689248,1.2458,431.0,416.0,847.0
cactus,cactus_160,fully-synthetic,llm,3.6500000000000004,3.592592592592593,-0.06057727652464494,0.0,0.13196169992884682,0.15343862713316941,1.3333,297.0,435.0,732.0
cactus,cactus_161,fully-synthetic,llm,3.4000000000000004,4.12962962962963,0.03678865782599962,1.0,0.12934302767441047,0.15928118542228212,1.0694,405.0,433.0,838.0
cactus,cactus_162,fully-synthetic,llm,3.4333333333333336,3.675925925925926,-0.004418484848484866,0.0,0.1230445222451703,0.2030942014901199,1.133,288.0,450.0,738.0
cactus,cactus_163,fully-synthetic,llm,3.6999999999999997,4.351851851851852,0.033912545787545795,1.0,0.12992939449765217,0.20640680612540924,1.1312,334.0,392.0,726.0
cactus,cactus_164,fully-synthetic,llm,3.4333333333333336,4.231481481481482,0.033105007309941495,1.0,0.13010799327945888,0.19139159275935783,1.0949,392.0,358.0,750.0
cactus,cactus_165,fully-synthetic,llm,3.8833333333333333,4.731481481481482,0.049868699056199006,1.0,0.12433801953807405,0.1984530499331834,1.2008,380.0,496.0,876.0
cactus,cactus_166,fully-synthetic,llm,3.4166666666666665,4.203703703703703,-0.053144043109668096,0.0,0.1550740769623388,0.13745695747885528,1.4406,451.0,557.0,1008.0
cactus,cactus_167,fully-synthetic,llm,3.5499999999999994,4.5740740740740735,0.11335833333333331,1.0,0.15608550684566752,0.16370677121322638,1.3824,416.0,466.0,882.0
cactus,cactus_168,fully-synthetic,llm,3.4333333333333336,4.453703703703703,0.14979799010513295,1.0,0.19494192486829773,0.1855981922398589,1.7189,396.0,441.0,837.0
cactus,cactus_169,fully-synthetic,llm,3.3666666666666667,4.12037037037037,0.01310703107534096,1.0,0.1374563098095272,0.1530781983713624,1.0556,365.0,393.0,758.0
cactus,cactus_17,fully-synthetic,llm,3.4666666666666663,4.648148148148148,0.1369651687905209,1.0,0.1363469235391153,0.17077899865260113,1.1277,364.0,492.0,856.0
cactus,cactus_170,fully-synthetic,llm,3.6,4.222222222222222,0.049446634332745446,1.0,0.1495094431581651,0.1536787025459345,1.2262,414.0,466.0,880.0
cactus,cactus_171,fully-synthetic,llm,3.733333333333333,4.518518518518518,-0.005472830687830721,0.0,0.15869409642178253,0.15019322437077964,1.2171,309.0,371.0,680.0
cactus,cactus_172,fully-synthetic,llm,3.116666666666667,4.398148148148148,0.057481126331811266,1.0,0.13989719876001505,0.18527075214266497,1.182,377.0,422.0,799.0
cactus,cactus_173,fully-synthetic,llm,3.6,4.601851851851852,0.12233654448621557,1.0,0.14230291088269387,0.20604416713352006,1.2408,393.0,434.0,827.0
cactus,cactus_174,fully-synthetic,llm,3.483333333333333,4.583333333333333,-0.020412435254803712,0.0,0.15093226973896798,0.16889557421227194,1.1621,488.0,545.0,1033.0
cactus,cactus_175,fully-synthetic,llm,3.5833333333333335,4.157407407407407,-0.041885877085877016,0.0,0.1382299227402227,0.17315535818166708,0.9885,401.0,391.0,792.0
cactus,cactus_176,fully-synthetic,llm,3.5666666666666664,4.851851851851852,0.06569389129389133,1.0,0.13161908728849248,0.1820600089337655,1.0442,341.0,391.0,732.0
cactus,cactus_177,fully-synthetic,llm,3.483333333333333,4.675925925925926,0.23063391175679315,1.0,0.15295785770498535,0.19307102359208525,1.1662,307.0,447.0,754.0
cactus,cactus_178,fully-synthetic,llm,3.1999999999999997,4.722222222222222,0.06363414786967422,1.0,0.15224192399190103,0.18440577410949982,1.3014,390.0,472.0,862.0
cactus,cactus_179,fully-synthetic,llm,2.983333333333333,4.222222222222222,0.096732332886206,1.0,0.136101331755674,0.1874886277702905,1.3246,367.0,433.0,800.0
cactus,cactus_18,fully-synthetic,llm,3.4333333333333336,4.750000000000001,0.0486700120554551,1.0,0.11778239967825183,0.21202725040633538,0.99,404.0,468.0,872.0
cactus,cactus_180,fully-synthetic,llm,3.016666666666667,3.6481481481481484,-0.004160059062384633,0.0,0.13867816682571632,0.15005272806161188,1.2238,443.0,448.0,891.0
cactus,cactus_181,fully-synthetic,llm,3.033333333333333,4.5092592592592595,-0.08863917173252278,0.0,0.12699873137209472,0.18608114605071777,1.1351,482.0,511.0,993.0
cactus,cactus_182,fully-synthetic,llm,3.5333333333333337,4.425925925925925,0.03274430776014106,1.0,0.11406471801181466,0.2186923342766068,0.8962,462.0,497.0,959.0
cactus,cactus_183,fully-synthetic,llm,3.783333333333333,4.2407407407407405,-0.0010392283419391676,0.0,0.1309516791606542,0.15440133408919124,1.2931,424.0,534.0,958.0
cactus,cactus_184,fully-synthetic,llm,3.0833333333333335,3.6481481481481484,0.19832759989053092,1.0,0.15452381942429413,0.13568512585812356,1.2319,303.0,446.0,749.0
cactus,cactus_185,fully-synthetic,llm,2.8333333333333335,3.972222222222222,-0.1157250136836344,0.0,0.14332233078636544,0.17151407401297705,1.1401,302.0,442.0,744.0
cactus,cactus_186,fully-synthetic,llm,2.5833333333333335,3.7777777777777772,0.09946028739778745,1.0,0.1446000925907682,0.12505976829328222,1.039,342.0,332.0,674.0
cactus,cactus_187,fully-synthetic,llm,3.533333333333333,4.092592592592593,-0.007330818318318305,0.0,0.14948702598815694,0.18230536654842525,1.2351,381.0,452.0,833.0
cactus,cactus_188,fully-synthetic,llm,3.6333333333333333,4.4259259259259265,0.08501531854751036,1.0,0.14705985805835184,0.1970489063338701,1.0161,376.0,423.0,799.0
cactus,cactus_189,fully-synthetic,llm,3.0,4.287037037037037,0.026973461622091757,1.0,0.14362838998190905,0.1491694425502898,1.1118,378.0,428.0,806.0
cactus,cactus_19,fully-synthetic,llm,2.8666666666666667,4.87037037037037,0.23937154497354501,1.0,0.14522858877854575,0.18485899680384976,1.1508,386.0,451.0,837.0
cactus,cactus_190,fully-synthetic,llm,3.3166666666666664,4.203703703703703,0.04609586231496345,1.0,0.1482990333294733,0.14562034750442848,1.4164,456.0,466.0,922.0
cactus,cactus_191,fully-synthetic,llm,3.2166666666666663,4.453703703703703,-0.02356395257691553,0.0,0.11967641616170863,0.17204121444686163,0.8888,414.0,403.0,817.0
cactus,cactus_192,fully-synthetic,llm,3.466666666666667,4.268518518518519,0.10001014844209291,1.0,0.1451839291927973,0.1939858696424133,1.5065,283.0,456.0,739.0
cactus,cactus_193,fully-synthetic,llm,2.766666666666666,4.138888888888889,0.001039621489621459,1.0,0.15446256971993375,0.1918477508399954,1.3888,468.0,557.0,1025.0
cactus,cactus_194,fully-synthetic,llm,3.233333333333333,4.777777777777778,0.059737576719576746,1.0,0.14424494479825992,0.1774203439767245,1.3638,384.0,440.0,824.0
cactus,cactus_195,fully-synthetic,llm,3.216666666666667,3.7870370370370376,0.061912661210317466,1.0,0.13250382491475501,0.1597704195954196,1.1453,333.0,490.0,823.0
cactus,cactus_196,fully-synthetic,llm,3.5999999999999996,4.0555555555555545,0.023103559523809478,1.0,0.14627666251603133,0.1434369066743163,1.2823,509.0,424.0,933.0
cactus,cactus_197,fully-synthetic,llm,3.6666666666666665,4.166666666666667,0.02957607794361526,1.0,0.14305008294561514,0.17011061212428233,1.4497,347.0,479.0,826.0
cactus,cactus_198,fully-synthetic,llm,3.366666666666667,3.972222222222222,0.022510394889663166,1.0,0.1175602629530254,0.1725747614988024,1.158,419.0,400.0,819.0
cactus,cactus_199,fully-synthetic,llm,3.85,4.638888888888888,0.1234289321789322,1.0,0.15915015513530734,0.16525828584093213,1.5543,341.0,385.0,726.0
cactus,cactus_2,fully-synthetic,llm,3.5,4.148148148148149,0.05923538548752835,1.0,0.13436209472156319,0.18408545660688522,1.1807,362.0,471.0,833.0
cactus,cactus_20,fully-synthetic,llm,3.733333333333333,4.0740740740740735,0.039685603408029874,1.0,0.1307894265069415,0.19389237201290774,1.1377,353.0,373.0,726.0
cactus,cactus_21,fully-synthetic,llm,3.016666666666667,3.9166666666666665,-0.09826430375180378,0.0,0.1498435122837792,0.1920643155507817,1.4437,339.0,408.0,747.0
cactus,cactus_22,fully-synthetic,llm,3.0666666666666664,3.814814814814815,-0.10076082300500111,0.0,0.1133926111661874,0.1903190401458763,1.1228,374.0,540.0,914.0
cactus,cactus_23,fully-synthetic,llm,3.266666666666667,4.407407407407407,0.05386915532879824,1.0,0.15491388525377506,0.20340991741524198,1.2379,362.0,502.0,864.0
cactus,cactus_24,fully-synthetic,llm,3.6666666666666665,4.509259259259259,0.047452817024245586,1.0,0.13671509309983074,0.14239704617258572,1.3029,466.0,426.0,892.0
cactus,cactus_25,fully-synthetic,llm,3.65,4.5740740740740735,-0.00013666254380539922,0.0,0.13092562309151967,0.19267643248264396,1.1551,396.0,496.0,892.0
cactus,cactus_26,fully-synthetic,llm,3.4500000000000006,3.981481481481481,0.060260280910609865,1.0,0.14868216975417162,0.16470651416840795,1.2049,393.0,442.0,835.0
cactus,cactus_27,fully-synthetic,llm,3.483333333333333,4.564814814814815,0.10038555120678407,1.0,0.14035938166399503,0.16748045593061417,1.2505,378.0,483.0,861.0
cactus,cactus_28,fully-synthetic,llm,3.6833333333333336,4.185185185185186,0.0838969971570718,1.0,0.15991006349050962,0.15426580729426645,1.4081,345.0,486.0,831.0
cactus,cactus_29,fully-synthetic,llm,3.716666666666667,4.2592592592592595,0.11506615282865286,1.0,0.13586921170934083,0.16794842475152055,1.2788,401.0,437.0,838.0
cactus,cactus_3,fully-synthetic,llm,3.1999999999999997,4.0092592592592595,-0.04660487012987012,0.0,0.14371125946174299,0.16684048296224063,1.3514,284.0,302.0,586.0
cactus,cactus_30,fully-synthetic,llm,2.983333333333334,4.527777777777778,0.12119135751199706,1.0,0.14490187595312234,0.1913746100460386,1.3016,441.0,471.0,912.0
cactus,cactus_31,fully-synthetic,llm,2.9499999999999997,4.62962962962963,-0.06062711640211649,0.0,0.14961325528873548,0.178697089521768,1.4978,354.0,320.0,674.0
cactus,cactus_32,fully-synthetic,llm,3.233333333333333,3.842592592592593,0.21286088681849552,1.0,0.1542921138595574,0.1318094059003383,1.1867,356.0,497.0,853.0
cactus,cactus_33,fully-synthetic,llm,3.5833333333333335,4.694444444444445,0.10288766274299985,1.0,0.16340694781271572,0.20471915432098764,1.2338,458.0,459.0,917.0
cactus,cactus_34,fully-synthetic,llm,3.733333333333333,4.694444444444445,0.016987261904761963,1.0,0.15185106684135682,0.1995681071181071,1.5819,409.0,490.0,899.0
cactus,cactus_35,fully-synthetic,llm,3.5,4.796296296296297,0.09809943386243386,1.0,0.12518300308185662,0.1989334346064815,1.1479,388.0,393.0,781.0
cactus,cactus_36,fully-synthetic,llm,3.2999999999999994,4.5740740740740735,0.16401991452991455,1.0,0.16773103009384688,0.1975519913796676,1.5461,334.0,392.0,726.0
cactus,cactus_37,fully-synthetic,llm,3.35,4.648148148148148,-0.017652207001522063,0.0,0.17147205573841312,0.19230795480813684,1.2863,378.0,421.0,799.0
cactus,cactus_38,fully-synthetic,llm,3.4333333333333336,4.064814814814814,0.04686567164179105,1.0,0.1265755986018334,0.15056640401146132,1.1293,346.0,358.0,704.0
cactus,cactus_39,fully-synthetic,llm,3.233333333333333,4.7407407407407405,0.19718238318801704,1.0,0.17159257986134346,0.17378908191260045,1.3213,364.0,414.0,778.0
cactus,cactus_4,fully-synthetic,llm,3.516666666666667,3.583333333333334,-0.0438145954316686,0.0,0.11012094194563564,0.1666219869784241,1.0663,420.0,510.0,930.0
cactus,cactus_40,fully-synthetic,llm,3.6666666666666665,4.074074074074075,0.021425825825825834,1.0,0.12277038824603925,0.1581658894816571,0.9267,383.0,491.0,874.0
cactus,cactus_41,fully-synthetic,llm,3.1,4.37962962962963,0.11072509920634918,1.0,0.13743122130523955,0.17811973251643756,1.2028,350.0,487.0,837.0
cactus,cactus_42,fully-synthetic,llm,3.4499999999999997,4.768518518518519,0.163801037414966,1.0,0.13999142134730005,0.21882438430208215,0.9779,361.0,426.0,787.0
cactus,cactus_43,fully-synthetic,llm,3.2833333333333337,4.4259259259259265,0.04391641781006189,1.0,0.13080319137259222,0.1741098803157627,1.2624,306.0,383.0,689.0
cactus,cactus_44,fully-synthetic,llm,3.2000000000000006,4.361111111111111,0.10531958049886621,1.0,0.15499765087510775,0.16484133454106278,1.3126,362.0,377.0,739.0
cactus,cactus_45,fully-synthetic,llm,2.4833333333333334,4.666666666666667,0.14474547325102874,1.0,0.14616824503949882,0.214298923666845,1.3653,417.0,454.0,871.0
cactus,cactus_46,fully-synthetic,llm,3.516666666666667,4.5,0.05615348759222,1.0,0.12453753640169928,0.19312999426276534,1.1146,367.0,424.0,791.0
cactus,cactus_47,fully-synthetic,llm,2.9333333333333336,3.805555555555556,0.15445003092145948,1.0,0.12985914392899936,0.14904864131444928,1.0308,396.0,436.0,832.0
cactus,cactus_48,fully-synthetic,llm,3.1166666666666667,4.666666666666667,0.11190603843947214,1.0,0.11973478507452004,0.22245118430335095,1.05,428.0,459.0,887.0
cactus,cactus_49,fully-synthetic,llm,3.8666666666666667,4.583333333333333,0.07693394337834639,1.0,0.15325393483321104,0.1752017687598519,1.2816,344.0,442.0,786.0
cactus,cactus_5,fully-synthetic,llm,3.2999999999999994,4.296296296296297,-0.011232021379980611,0.0,0.12350643712092595,0.17477858524836137,1.072,503.0,411.0,914.0
cactus,cactus_50,fully-synthetic,llm,3.616666666666667,4.537037037037037,0.05910932864949264,1.0,0.13789236820466846,0.16410315725149374,1.11,314.0,535.0,849.0
cactus,cactus_51,fully-synthetic,llm,3.7833333333333337,4.185185185185184,0.059814494851994846,1.0,0.13943176620577763,0.1781817670682731,1.2165,382.0,424.0,806.0
cactus,cactus_52,fully-synthetic,llm,3.466666666666667,4.805555555555556,0.1030714387464387,1.0,0.14423567996086425,0.19253827731092438,1.193,403.0,519.0,922.0
cactus,cactus_53,fully-synthetic,llm,3.466666666666667,3.9351851851851856,-0.03963154761904761,0.0,0.11834034482986375,0.19038809304568974,0.9108,329.0,371.0,700.0
cactus,cactus_54,fully-synthetic,llm,3.4,4.824074074074074,0.17103711769260552,1.0,0.15890557342618353,0.2045827224627225,1.3816,423.0,504.0,927.0
cactus,cactus_55,fully-synthetic,llm,3.8166666666666664,4.416666666666667,0.07012013291260275,1.0,0.14789132031017216,0.13471878339140536,1.5077,428.0,419.0,847.0
cactus,cactus_56,fully-synthetic,llm,3.6833333333333336,4.435185185185184,0.13445235260770977,1.0,0.1388095903154298,0.1862753036003036,1.2151,362.0,490.0,852.0
cactus,cactus_57,fully-synthetic,llm,3.15,3.7129629629629632,-0.07578883547008548,0.0,0.1655005110997286,0.19167846684650872,1.7409,269.0,415.0,684.0
cactus,cactus_58,fully-synthetic,llm,3.5666666666666664,4.222222222222222,-0.04424668209876541,0.0,0.12396959529446469,0.1662509763434282,1.1022,372.0,476.0,848.0
cactus,cactus_59,fully-synthetic,llm,3.183333333333333,4.148148148148148,-0.00899309322885275,0.0,0.12837958839937885,0.1597136701940035,0.9271,407.0,459.0,866.0
cactus,cactus_6,fully-synthetic,llm,2.9666666666666663,4.805555555555556,0.12382798987411055,1.0,0.13903028994839592,0.1914836481401071,1.0741,302.0,338.0,640.0
cactus,cactus_60,fully-synthetic,llm,3.3833333333333333,4.101851851851852,0.06114917328042327,1.0,0.12132052878217782,0.16342647330130883,1.0904,372.0,465.0,837.0
cactus,cactus_61,fully-synthetic,llm,3.6999999999999997,4.555555555555556,0.050995767195767205,1.0,0.12690471845265366,0.24417538046146298,1.015,401.0,397.0,798.0
cactus,cactus_62,fully-synthetic,llm,3.3333333333333335,3.9907407407407405,0.021422435441838417,1.0,0.11360230201580408,0.15374014239551154,0.9976,347.0,456.0,803.0
cactus,cactus_63,fully-synthetic,llm,3.016666666666667,4.388888888888888,0.11742532467532465,1.0,0.14041853523090195,0.17882646535524369,1.0772,397.0,406.0,803.0
cactus,cactus_64,fully-synthetic,llm,3.2833333333333337,4.37037037037037,0.07172216168953457,1.0,0.15569121962322097,0.1920415382576134,1.3069,307.0,488.0,795.0
cactus,cactus_65,fully-synthetic,llm,2.966666666666667,4.481481481481482,0.16229300595238094,1.0,0.1508941041276695,0.18723787058900696,1.2985,412.0,493.0,905.0
cactus,cactus_66,fully-synthetic,llm,2.8499999999999996,3.8796296296296298,0.12297599542641914,1.0,0.12519474295812608,0.20354928237259814,0.8831,305.0,484.0,789.0
cactus,cactus_67,fully-synthetic,llm,3.2833333333333337,3.824074074074074,0.049594206349206346,1.0,0.12533187402102913,0.1742148706004141,1.1075,460.0,469.0,929.0
cactus,cactus_68,fully-synthetic,llm,3.9,4.435185185185184,-0.15089820892320893,0.0,0.12641074170740202,0.17522735243310192,1.3313,383.0,496.0,879.0
cactus,cactus_69,fully-synthetic,llm,3.466666666666667,4.546296296296297,0.006054417989417971,1.0,0.14709463519825294,0.17141009070294788,1.1962,384.0,415.0,799.0
cactus,cactus_7,fully-synthetic,llm,3.1,3.9259259259259256,-0.014266323073945014,0.0,0.12463108029381724,0.17725464417296877,1.2386,420.0,582.0,1002.0
